# time vreg
2.814703675918979638e-03 1.507138875956550494e+00
2.817704426106526668e-03 1.507339580282955227e+00
2.820705176294073697e-03 1.507542530665049174e+00
2.823705926481620294e-03 1.507747603978019768e+00
2.826706676669167324e-03 1.507954670815577103e+00
2.829707426856714354e-03 1.508163595555313874e+00
2.832708177044260950e-03 1.508374236440004568e+00
2.835708927231807980e-03 1.508586445675042853e+00
2.838709677419355010e-03 1.508800069542176159e+00
2.841710427606901606e-03 1.509014948529649125e+00
2.844711177794448636e-03 1.509230917478812550e+00
2.847711927981995666e-03 1.509447805747207383e+00
2.850712678169542262e-03 1.509665437388082232e+00
2.853713428357089292e-03 1.509883631346245147e+00
2.856714178544636322e-03 1.510102201670098676e+00
2.859714928732182918e-03 1.510320957739653247e+00
2.862715678919729948e-03 1.510539704510258208e+00
2.865716429107276978e-03 1.510758242771725435e+00
2.868717179294823574e-03 1.510976369422481147e+00
2.871717929482370604e-03 1.511193877758312043e+00
2.874718679669917634e-03 1.511410557775216601e+00
2.877719429857464230e-03 1.511626196485829077e+00
2.880720180045011260e-03 1.511840578248818234e+00
2.883720930232558290e-03 1.512053485110612439e+00
2.886721680420104887e-03 1.512264697158755444e+00
2.889722430607651917e-03 1.512473992886145702e+00
2.892723180795198946e-03 1.512681149565356264e+00
2.895723930982745543e-03 1.512885943632200858e+00
2.898724681170292573e-03 1.513088151077650823e+00
2.901725431357839603e-03 1.513287547847183889e+00
2.904726181545386199e-03 1.513483910246587572e+00
2.907726931732933229e-03 1.513677015353224631e+00
2.910727681920480259e-03 1.513866641431714122e+00
2.913728432108026855e-03 1.514052568352974859e+00
2.916729182295573885e-03 1.514234578015527743e+00
2.919729932483120915e-03 1.514412454767950278e+00
2.922730682670667945e-03 1.514585985831351733e+00
2.925731432858214541e-03 1.514754961720712778e+00
2.928732183045761571e-03 1.514919176663940270e+00
2.931732933233308601e-03 1.515078429017464590e+00
2.934733683420855197e-03 1.515232521677215782e+00
2.937734433608402227e-03 1.515381262483806113e+00
2.940735183795949257e-03 1.515524464620762402e+00
2.943735933983495853e-03 1.515661947004653509e+00
2.946736684171042883e-03 1.515793534665976106e+00
2.949737434358589913e-03 1.515919059119678280e+00
2.952738184546136509e-03 1.516038358724228541e+00
2.955738934733683539e-03 1.516151279028153720e+00
2.958739684921230569e-03 1.516257673103013293e+00
2.961740435108777166e-03 1.516357401861802456e+00
2.964741185296324195e-03 1.516450334361819197e+00
2.967741935483871225e-03 1.516536348091072961e+00
2.970742685671417822e-03 1.516615329237360976e+00
2.973743435858964852e-03 1.516687172939176431e+00
2.976744186046511881e-03 1.516751783517688024e+00
2.979744936234058478e-03 1.516809074689059011e+00
2.982745686421605508e-03 1.516858969756454956e+00
2.985746436609152538e-03 1.516901401781139302e+00
2.988747186796699134e-03 1.516936313732122565e+00
2.991747936984246164e-03 1.516963658613896593e+00
2.994748687171793194e-03 1.516983399571853131e+00
2.997749437359339790e-03 1.516995509975058276e+00
3.000750187546886820e-03 1.516999973476119479e+00
3.003750937734433850e-03 1.516996784047956570e+00
3.006751687921980446e-03 1.516985945997365137e+00
3.009752438109527476e-03 1.516967473955324275e+00
3.012753188297074506e-03 1.516941392844082470e+00
3.015753938484621102e-03 1.516907737821125757e+00
3.018754688672168132e-03 1.516866554200200667e+00
3.021755438859715162e-03 1.516817897349644673e+00
3.024756189047261758e-03 1.516761832568341184e+00
3.027756939234808788e-03 1.516698434939688589e+00
3.030757689422355818e-03 1.516627789164039397e+00
3.033758439609902414e-03 1.516549989370135743e+00
3.036759189797449444e-03 1.516465138906125443e+00
3.039759939984996474e-03 1.516373350110810092e+00
3.042760690172543071e-03 1.516274744065833069e+00
3.045761440360090101e-03 1.516169450329573731e+00
3.048762190547637130e-03 1.516057606653564260e+00
3.051762940735183727e-03 1.515939358682298677e+00
3.054763690922730757e-03 1.515814859637351297e+00
3.057764441110277787e-03 1.515684269986758981e+00
3.060765191297824383e-03 1.515547757100668358e+00
3.063765941485371413e-03 1.515405494894280114e+00
3.066766691672918443e-03 1.515257663459156356e+00
3.069767441860465039e-03 1.515104448683981531e+00
3.072768192048012069e-03 1.514946041865893989e+00
3.075768942235559099e-03 1.514782639313522417e+00
3.078769692423105695e-03 1.514614441942878420e+00
3.081770442610652725e-03 1.514441654867262343e+00
3.084771192798199755e-03 1.514264486982352276e+00
3.087771942985746351e-03 1.514083150547642642e+00
3.090772693173293381e-03 1.513897860765399672e+00
3.093773443360840411e-03 1.513708835358295035e+00
3.096774193548387007e-03 1.513516294146864949e+00
3.099774943735934037e-03 1.513320458627933185e+00
3.102775693923481067e-03 1.513121551555113298e+00
3.105776444111027663e-03 1.512919796522487426e+00
3.108777194298574693e-03 1.512715417552528141e+00
3.111777944486121723e-03 1.512508638689309404e+00
3.114778694673668320e-03 1.512299683598009148e+00
3.117779444861215350e-03 1.512088775171682054e+00
3.120780195048762379e-03 1.511876135146232647e+00
3.123780945236308976e-03 1.511661983724487346e+00
3.126781695423856006e-03 1.511446539210209661e+00
3.129782445611403036e-03 1.511230017652869684e+00
3.132783195798949632e-03 1.511012632503918374e+00
3.135783945986496662e-03 1.510794594285276959e+00
3.138784696174043692e-03 1.510576110270695604e+00
3.141785446361590288e-03 1.510357384180584406e+00
3.144786196549137318e-03 1.510138615890864289e+00
3.147786946736684348e-03 1.509920001156334735e+00
3.150787696924230944e-03 1.509701731348993770e+00
3.153788447111777974e-03 1.509483993211694797e+00
3.156789197299325004e-03 1.509266968627467342e+00
3.159789947486871600e-03 1.509050834404772390e+00
3.162790697674418630e-03 1.508835762078905463e+00
3.165791447861965660e-03 1.508621917729713546e+00
3.168792198049512256e-03 1.508409461815721331e+00
3.171792948237059286e-03 1.508198549024730273e+00
3.174793698424606316e-03 1.507989328140878937e+00
3.177794448612152912e-03 1.507781941928121094e+00
3.180795198799699942e-03 1.507576527030013880e+00
3.183795948987246972e-03 1.507373213885669250e+00
3.186796699174793569e-03 1.507172126661670886e+00
3.189797449362340599e-03 1.506973383199713190e+00
3.192798199549887628e-03 1.506777094979685927e+00
3.195798949737434225e-03 1.506583367097868553e+00
3.198799699924981255e-03 1.506392298259883411e+00
3.201800450112528285e-03 1.506203980788002994e+00
3.204801200300074881e-03 1.506018500642378299e+00
3.207801950487621911e-03 1.505835937455733298e+00
3.210802700675168941e-03 1.505656364581023032e+00
3.213803450862715537e-03 1.505479849151549976e+00
3.216804201050262567e-03 1.505306452152988195e+00
3.219804951237809597e-03 1.505136228506760876e+00
3.222805701425356193e-03 1.504969227164188572e+00
3.225806451612903223e-03 1.504805491210813750e+00
3.228807201800450253e-03 1.504645057980295464e+00
3.231807951987997283e-03 1.504487959177254197e+00
3.234808702175543879e-03 1.504334221008441164e+00
3.237809452363090909e-03 1.504183864321600339e+00
3.240810202550637939e-03 1.504036904751390180e+00
3.243810952738184535e-03 1.503893352871726430e+00
3.246811702925731565e-03 1.503753214353914291e+00
3.249812453113278595e-03 1.503616490129938477e+00
3.252813203300825191e-03 1.503483176560287404e+00
3.255813953488372221e-03 1.503353265605691824e+00
3.258814703675919251e-03 1.503226745002173015e+00
3.261815453863465848e-03 1.503103598438800814e+00
3.264816204051012877e-03 1.502983805737581280e+00
3.267816954238559907e-03 1.502867343034900660e+00
3.270817704426106504e-03 1.502754182963973895e+00
3.273818454613653534e-03 1.502644294837762073e+00
3.276819204801200563e-03 1.502537644831835051e+00
3.279819954988747160e-03 1.502434196166688496e+00
3.282820705176294190e-03 1.502333909289026659e+00
3.285821455363841220e-03 1.502236742051557217e+00
3.288822205551387816e-03 1.502142649890863213e+00
3.291822955738934846e-03 1.502051586002931316e+00
3.294823705926481876e-03 1.501963501515950039e+00
3.297824456114028472e-03 1.501878345660004888e+00
3.300825206301575502e-03 1.501796065933324931e+00
3.303825956489122532e-03 1.501716608264757280e+00
3.306826706676669128e-03 1.501639917172173488e+00
3.309827456864216158e-03 1.501565935916523209e+00
3.312828207051763188e-03 1.501494606651286645e+00
3.315828957239309784e-03 1.501425870567095977e+00
3.318829707426856814e-03 1.501359668031309935e+00
3.321830457614403844e-03 1.501295938722359669e+00
3.324831207801950440e-03 1.501234621758698040e+00
3.327831957989497470e-03 1.501175655822207133e+00
3.330832708177044500e-03 1.501118979275937404e+00
3.333833458364591096e-03 1.501064530276073894e+00
3.336834208552138126e-03 1.501012246878041356e+00
3.339834958739685156e-03 1.500962067136678790e+00
3.342835708927231753e-03 1.500913929200429875e+00
3.345836459114778783e-03 1.500867771399513106e+00
3.348837209302325812e-03 1.500823532328050769e+00
3.351837959489872409e-03 1.500781150920147189e+00
3.354838709677419439e-03 1.500740566519925379e+00
3.357839459864966469e-03 1.500701718945536722e+00
3.360840210052513065e-03 1.500664548547176791e+00
3.363840960240060095e-03 1.500628996259145254e+00
3.366841710427607125e-03 1.500595003645999181e+00
3.369842460615153721e-03 1.500562512942860138e+00
3.372843210802700751e-03 1.500531467089940785e+00
3.375843960990247781e-03 1.500501809761356942e+00
3.378844711177794377e-03 1.500473485388316375e+00
3.381845461365341407e-03 1.500446439176752911e+00
3.384846211552888437e-03 1.500420617119504918e+00
3.387846961740435033e-03 1.500395966003123194e+00
3.390847711927982063e-03 1.500372433409400852e+00
3.393848462115529093e-03 1.500349967711726018e+00
3.396849212303075689e-03 1.500328518066347705e+00
3.399849962490622719e-03 1.500308034398654344e+00
3.402850712678169749e-03 1.500288467384562674e+00
3.405851462865716345e-03 1.500269768427113792e+00
3.408852213053263375e-03 1.500251889628367641e+00
3.411852963240810405e-03 1.500234783756695389e+00
3.414853713428357002e-03 1.500218404209558321e+00
3.417854463615904032e-03 1.500202704971864254e+00
3.420855213803451061e-03 1.500187640569988323e+00
3.423855963990997658e-03 1.500173166021542936e+00
3.426856714178544688e-03 1.500159236780981731e+00
3.429857464366091718e-03 1.500145808681111470e+00
3.432858214553638314e-03 1.500132837870594704e+00
3.435858964741185344e-03 1.500120280747510249e+00
3.438859714928732374e-03 1.500108093889046534e+00
3.441860465116278970e-03 1.500096233977396443e+00
3.444861215303826000e-03 1.500084657721915127e+00
3.447861965491373030e-03 1.500073321777609658e+00
3.450862715678919626e-03 1.500062182660018006e+00
3.453863465866466656e-03 1.500051196656541075e+00
3.456864216054013686e-03 1.500040319734285310e+00
3.459864966241560282e-03 1.500029507444476273e+00
3.462865716429107312e-03 1.500018714823501575e+00
3.465866466616654342e-03 1.500007896290640463e+00
3.468867216804200938e-03 1.499997005542548445e+00
3.471867966991747968e-03 1.499985995444550468e+00
3.474868717179294998e-03 1.499974817918815262e+00
3.477869467366841594e-03 1.499963423829477449e+00
3.480870217554388624e-03 1.499951762864780269e+00
3.483870967741935654e-03 1.499939783416321060e+00
3.486871717929482251e-03 1.499927432455478993e+00
3.489872468117029281e-03 1.499914655407120767e+00
3.492873218304576310e-03 1.499901396020682620e+00
3.495873968492122907e-03 1.499887596238737242e+00
3.498874718679669937e-03 1.499873196063160607e+00
3.501875468867216967e-03 1.499858133419035955e+00
3.504876219054763563e-03 1.499842344016424356e+00
3.507876969242310593e-03 1.499825761210165975e+00
3.510877719429857623e-03 1.499808315857872776e+00
3.513878469617404219e-03 1.499789936176297189e+00
3.516879219804951249e-03 1.499770547596275705e+00
3.519879969992498279e-03 1.499750072616462093e+00
3.522880720180044875e-03 1.499728430656079192e+00
3.525881470367591905e-03 1.499705537906947495e+00
3.528882220555138935e-03 1.499681307185055656e+00
3.531882970742685531e-03 1.499655647781965584e+00
3.534883720930232561e-03 1.499628465316367176e+00
3.537884471117779591e-03 1.499599661586114241e+00
3.540885221305326621e-03 1.499569134421099292e+00
3.543885971492873217e-03 1.499536777537351151e+00
3.546886721680420247e-03 1.499502480392751469e+00
3.549887471867967277e-03 1.499466128044810942e+00
3.552888222055513873e-03 1.499427601010946409e+00
3.555888972243060903e-03 1.499386775131743121e+00
3.558889722430607933e-03 1.499343521437706439e+00
3.561890472618154529e-03 1.499297706020028320e+00
3.564891222805701559e-03 1.499249189905922375e+00
3.567891972993248589e-03 1.499197828939108135e+00
3.570892723180795186e-03 1.499143473666045612e+00
3.573893473368342216e-03 1.499085969228548088e+00
3.576894223555889245e-03 1.499025155263423059e+00
3.579894973743435842e-03 1.498960865809815468e+00
3.582895723930982872e-03 1.498892929224947990e+00
3.585896474118529902e-03 1.498821168108973811e+00
3.588897224306076498e-03 1.498745399239678866e+00
3.591897974493623528e-03 1.498665433517783585e+00
3.594898724681170558e-03 1.498581075923619554e+00
3.597899474868717154e-03 1.498492125485957338e+00
3.600900225056264184e-03 1.498398375263791271e+00
3.603900975243811214e-03 1.498299612341881915e+00
3.606901725431357810e-03 1.498195617840875515e+00
3.609902475618904840e-03 1.498086166942820263e+00
3.612903225806451870e-03 1.497971028932902904e+00
3.615903975993998466e-03 1.497849967258232162e+00
3.618904726181545496e-03 1.497722739604484987e+00
3.621905476369092526e-03 1.497589097991235851e+00
3.624906226556639122e-03 1.497448788886768467e+00
3.627906976744186152e-03 1.497301553343162839e+00
3.630907726931733182e-03 1.497147127152434365e+00
3.633908477119279778e-03 1.496985241024469726e+00
3.636909227306826808e-03 1.496815620787495416e+00
3.639909977494373838e-03 1.496637987611770582e+00
3.642910727681920435e-03 1.496452058257169870e+00
3.645911477869467465e-03 1.496257545345283102e+00
3.648912228057014494e-03 1.496054157656612871e+00
3.651912978244561091e-03 1.495841600453404308e+00
3.654913728432108121e-03 1.495619575828596171e+00
3.657914478619655151e-03 1.495387783081312039e+00
3.660915228807201747e-03 1.495145919119263089e+00
3.663915978994748777e-03 1.494893678888357558e+00
3.666916729182295807e-03 1.494630755829749802e+00
3.669917479369842403e-03 1.494356842364476190e+00
3.672918229557389433e-03 1.494071630405752860e+00
3.675918979744936463e-03 1.493774811898928467e+00
3.678919729932483059e-03 1.493466079388981793e+00
3.681920480120030089e-03 1.493145126615377460e+00
3.684921230307577119e-03 1.492811649133988006e+00
3.687921980495123715e-03 1.492465344965688612e+00
3.690922730682670745e-03 1.492105915271127348e+00
3.693923480870217775e-03 1.491733065051071172e+00
3.696924231057764371e-03 1.491346503871607165e+00
3.699924981245311401e-03 1.490945946613371209e+00
3.702925731432858431e-03 1.490531114243863975e+00
3.705926481620405027e-03 1.490101734611780637e+00
3.708927231807952057e-03 1.489657543262182138e+00
3.711927981995499087e-03 1.489198284271197492e+00
3.714928732183045684e-03 1.488723711098829172e+00
3.717929482370592714e-03 1.488233587458321905e+00
3.720930232558139743e-03 1.487727688200414455e+00
3.723930982745686340e-03 1.487205800210690931e+00
3.726931732933233370e-03 1.486667723318116030e+00
3.729932483120780400e-03 1.486113271212725628e+00
3.732933233308326996e-03 1.485542272370328876e+00
3.735933983495874026e-03 1.484954570981959820e+00
3.738934733683421056e-03 1.484350027885715795e+00
3.741935483870967652e-03 1.483728521498504760e+00
3.744936234058514682e-03 1.483089948745131226e+00
3.747936984246061712e-03 1.482434225982050213e+00
3.750937734433608308e-03 1.481761289913033464e+00
3.753938484621155338e-03 1.481071098493904614e+00
3.756939234808702368e-03 1.480363631823431003e+00
3.759939984996248964e-03 1.479638893017382717e+00
3.762940735183795994e-03 1.478896909062722420e+00
3.765941485371343024e-03 1.478137731648827780e+00
3.768942235558889620e-03 1.477361437972612768e+00
3.771942985746436650e-03 1.476568131514381932e+00
3.774943735933983680e-03 1.475757942781234178e+00
3.777944486121530276e-03 1.474931030014814848e+00
3.780945236309077306e-03 1.474087579860225539e+00
3.783945986496624336e-03 1.473227807992908867e+00
3.786946736684170933e-03 1.472351959700355373e+00
3.789947486871717963e-03 1.471460310415509287e+00
3.792948237059264992e-03 1.470553166198812045e+00
3.795948987246811589e-03 1.469630864165879958e+00
3.798949737434358619e-03 1.468693772857879276e+00
3.801950487621905649e-03 1.467742292551779348e+00
3.804951237809452245e-03 1.466776855507730293e+00
3.807951987996999275e-03 1.465797926150960828e+00
3.810952738184546305e-03 1.464806001185700701e+00
3.813953488372092901e-03 1.463801609638784695e+00
3.816954238559639931e-03 1.462785312830742424e+00
3.819954988747186961e-03 1.461757704272354852e+00
3.822955738934733557e-03 1.460719409484831699e+00
3.825956489122280587e-03 1.459671085741957253e+00
3.828957239309827617e-03 1.458613421732756876e+00
3.831957989497374213e-03 1.457547137143449856e+00
3.834958739684921243e-03 1.456472982157676510e+00
3.837959489872468273e-03 1.455391736874228181e+00
3.840960240060015303e-03 1.454304210641740314e+00
3.843960990247561899e-03 1.453211241310071955e+00
3.846961740435108929e-03 1.452113694398349919e+00
3.849962490622655959e-03 1.451012462179913198e+00
3.852963240810202555e-03 1.449908462684677657e+00
3.855963990997749585e-03 1.448802638619704375e+00
3.858964741185296615e-03 1.447695956209042123e+00
3.861965491372843211e-03 1.446589403954190667e+00
3.864966241560390241e-03 1.445483991316814709e+00
3.867966991747937271e-03 1.444380747325630043e+00
3.870967741935483868e-03 1.443280719109650390e+00
3.873968492123030898e-03 1.442184970360276486e+00
3.876969242310577927e-03 1.441094579724985003e+00
3.879969992498124524e-03 1.440010639135637760e+00
3.882970742685671554e-03 1.438934252074710152e+00
3.885971492873218584e-03 1.437866531782992841e+00
3.888972243060765180e-03 1.436808599412572995e+00
3.891972993248312210e-03 1.435761582129144065e+00
3.894973743435859240e-03 1.434726611167928212e+00
3.897974493623405836e-03 1.433704819847716250e+00
3.900975243810952866e-03 1.432697341547733094e+00
3.903975993998499896e-03 1.431705307652243908e+00
3.906976744186046492e-03 1.430729845467981542e+00
3.909977494373593522e-03 1.429772076119650848e+00
3.912978244561140552e-03 1.428833112428913754e+00
3.915978994748687582e-03 1.427914056782381591e+00
3.918979744936233744e-03 1.427015998994262569e+00
3.921980495123780774e-03 1.426140014169399173e+00
3.924981245311327804e-03 1.425287160572512812e+00
3.927981995498874834e-03 1.424458477509515486e+00
3.930982745686421864e-03 1.423654983226793069e+00
3.933983495873968894e-03 1.422877672834369056e+00
3.936984246061515057e-03 1.422127516258853808e+00
3.939984996249062087e-03 1.421405456232053055e+00
3.942985746436609117e-03 1.420712406321054555e+00
3.945986496624156147e-03 1.420049249005545189e+00
3.948987246811703176e-03 1.419416833808005540e+00
3.951987996999250206e-03 1.418815975482324188e+00
3.954988747186796369e-03 1.418247452266230724e+00
3.957989497374343399e-03 1.417712004202784648e+00
3.960990247561890429e-03 1.417210331535991408e+00
3.963990997749437459e-03 1.416743093185405256e+00
3.966991747936984489e-03 1.416310905304370094e+00
3.969992498124531519e-03 1.415914339926314769e+00
3.972993248312077681e-03 1.415553923703263495e+00
3.975993998499624711e-03 1.415230136740450728e+00
3.978994748687171741e-03 1.414943411530661610e+00
3.981995498874718771e-03 1.414694131991593107e+00
3.984996249062265801e-03 1.414482632609247670e+00
3.987996999249812831e-03 1.414309197690028608e+00
3.990997749437358993e-03 1.414174060723879300e+00
3.993998499624906023e-03 1.414077403860462434e+00
3.996999249812453053e-03 1.414019357500027940e+00
4.000000000000000083e-03 1.414000000000248169e+00
4.003000750187547113e-03 1.414019357499953333e+00
4.006001500375094143e-03 1.414077403860311666e+00
4.009002250562641173e-03 1.414174060723649040e+00
4.012003000750187336e-03 1.414309197689714193e+00
4.015003750937734366e-03 1.414482632608841994e+00
4.018004501125281396e-03 1.414694131991088177e+00
4.021005251312828425e-03 1.414943411530046546e+00
4.024006001500375455e-03 1.415230136739712874e+00
4.027006751687922485e-03 1.415553923702387529e+00
4.030007501875468648e-03 1.415914339925282706e+00
4.033008252063015678e-03 1.416310905303160395e+00
4.036009002250562708e-03 1.416743093183993274e+00
4.039009752438109738e-03 1.417210331534348500e+00
4.042010502625656768e-03 1.417712004200877507e+00
4.045011252813203798e-03 1.418247452264020936e+00
4.048012003000749960e-03 1.418815975479767566e+00
4.051012753188296990e-03 1.419416833805051015e+00
4.054013503375844020e-03 1.420049249002134362e+00
4.057014253563391050e-03 1.420712406317120369e+00
4.060015003750938080e-03 1.421405456227518460e+00
4.063015753938485110e-03 1.422127516253631319e+00
4.066016504126031272e-03 1.422877672828357642e+00
4.069017254313578302e-03 1.423654983219877712e+00
4.072018004501125332e-03 1.424458477501564291e+00
4.075018754688672362e-03 1.425287160563375233e+00
4.078019504876219392e-03 1.426140014158903568e+00
4.081020255063766422e-03 1.427015998982213318e+00
4.084021005251312585e-03 1.427914056768555096e+00
4.087021755438859615e-03 1.428833112413055328e+00
4.090022505626406644e-03 1.429772076101470279e+00
4.093023255813953674e-03 1.430729845447148652e+00
4.096024006001500704e-03 1.431705307628382551e+00
4.099024756189047734e-03 1.432697341520415391e+00
4.102025506376593897e-03 1.433704819816455256e+00
4.105026256564140927e-03 1.434726611132171925e+00
4.108027006751687957e-03 1.435761582088264321e+00
4.111027756939234987e-03 1.436808599365856587e+00
4.114028507126782017e-03 1.437866531729630859e+00
4.117029257314329047e-03 1.438934252013784221e+00
4.120030007501875209e-03 1.440010639066107156e+00
4.123030757689422239e-03 1.441094579645670448e+00
4.126031507876969269e-03 1.442184970269841937e+00
4.129032258064516299e-03 1.443280719006583279e+00
4.132033008252063329e-03 1.444380747208219073e+00
4.135033758439610359e-03 1.445483991183123207e+00
4.138034508627156521e-03 1.446589403802029494e+00
4.141035258814703551e-03 1.447695956035938591e+00
4.144036009002250581e-03 1.448802638422863831e+00
4.147036759189797611e-03 1.449908462460946401e+00
4.150037509377344641e-03 1.451012461925732300e+00
4.153038259564891671e-03 1.452113694109705033e+00
4.156039009752437834e-03 1.453211240982437591e+00
4.159039759939984864e-03 1.454304210270017217e+00
4.162040510127531893e-03 1.455391736452673612e+00
4.165041260315078923e-03 1.456472981679825196e+00
4.168042010502625953e-03 1.457547136602027393e+00
4.171042760690172983e-03 1.458613421119582698e+00
4.174043510877719146e-03 1.459671085047834271e+00
4.177044261065266176e-03 1.460719408699427735e+00
4.180045011252813206e-03 1.461757703384065632e+00
4.183045761440360236e-03 1.462785311826542811e+00
4.186046511627907266e-03 1.463801608504060603e+00
4.189047261815454296e-03 1.464805999904064127e+00
4.192048012003000458e-03 1.465797924704042021e+00
4.195048762190547488e-03 1.466776853874950159e+00
4.198049512378094518e-03 1.467742290710092767e+00
4.201050262565641548e-03 1.468693770781492436e+00
4.204051012753188578e-03 1.469630861825936829e+00
4.207051762940735608e-03 1.470553163563046883e+00
4.210052513128281770e-03 1.471460307447858717e+00
4.213053263315828800e-03 1.472351956360534730e+00
4.216054013503375830e-03 1.473227804235936356e+00
4.219054763690922860e-03 1.474087575635899761e+00
4.222055513878469890e-03 1.474931025267137485e+00
4.225056264066016920e-03 1.475757937447768731e+00
4.228057014253563083e-03 1.476568125525547837e+00
4.231057764441110113e-03 1.477361431250906687e+00
4.234058514628657142e-03 1.478137724107962070e+00
4.237059264816204172e-03 1.478896900606675446e+00
4.240060015003751202e-03 1.479638883539353689e+00
4.243060765191298232e-03 1.480363621204687119e+00
4.246061515378844395e-03 1.481071086602511633e+00
4.249062265566391425e-03 1.481761276602459265e+00
4.252063015753938455e-03 1.482434211089628917e+00
4.255063765941485485e-03 1.483089932090374097e+00
4.258064516129032515e-03 1.483728502881244582e+00
4.261065266316579545e-03 1.484350007084069833e+00
4.264066016504125707e-03 1.484954547750092946e+00
4.267066766691672737e-03 1.485542246436001967e+00
4.270067516879219767e-03 1.486113242274605062e+00
4.273068267066766797e-03 1.486667691042827366e+00
4.276069017254313827e-03 1.487205764229592608e+00
4.279069767441860857e-03 1.487727648106065281e+00
4.282070517629407019e-03 1.488233542800617704e+00
4.285071267816954049e-03 1.488723661380779495e+00
4.288072018004501079e-03 1.489198228944309310e+00
4.291072768192048109e-03 1.489657481721419430e+00
4.294073518379595139e-03 1.490101666190062568e+00
4.297074268567142169e-03 1.490531038206063474e+00
4.300075018754688332e-03 1.490945862149771761e+00
4.303075768942235362e-03 1.491346410090772068e+00
4.306076519129782391e-03 1.491732960972079747e+00
4.309077269317329421e-03 1.492105799815122813e+00
4.312078019504876451e-03 1.492465216946684770e+00
4.315078769692423481e-03 1.492811507248874570e+00
4.318079519879970511e-03 1.493144969433058966e+00
4.321080270067516674e-03 1.493465905338584587e+00
4.324081020255063704e-03 1.493774619257000280e+00
4.327081770442610734e-03 1.494071417282378134e+00
4.330082520630157764e-03 1.494356606688224787e+00
4.333083270817704793e-03 1.494630495331368714e+00
4.336084021005251823e-03 1.494893391083111700e+00
4.339084771192797986e-03 1.495145601287825476e+00
4.342085521380345016e-03 1.495387432249094539e+00
4.345086271567892046e-03 1.495619188743406935e+00
4.348087021755439076e-03 1.495841173561311743e+00
4.351087771942986106e-03 1.496053687075886263e+00
4.354088522130533136e-03 1.496257026838274662e+00
4.357089272318079298e-03 1.496451487199990105e+00
4.360090022505626328e-03 1.496637358961609987e+00
4.363090772693173358e-03 1.496814929047422638e+00
4.366091522880720388e-03 1.496984480205540313e+00
4.369092273068267418e-03 1.497146290732926488e+00
4.372093023255814448e-03 1.497300634224749016e+00
4.375093773443360610e-03 1.497447779347421459e+00
4.378094523630907640e-03 1.497587989634657335e+00
4.381095273818454670e-03 1.497721523305830971e+00
4.384096024006001700e-03 1.497848633105903104e+00
4.387096774193548730e-03 1.497969566166149180e+00
4.390097524381095760e-03 1.498084563884904297e+00
4.393098274568641923e-03 1.498193861827519680e+00
4.396099024756188953e-03 1.498297689644715769e+00
4.399099774943735983e-03 1.498396271008502589e+00
4.402100525131283013e-03 1.498489823564833401e+00
4.405101275318830042e-03 1.498578558902156077e+00
4.408102025506377072e-03 1.498662682535019774e+00
4.411102775693923235e-03 1.498742393901908665e+00
4.414103525881470265e-03 1.498817886376464070e+00
4.417104276069017295e-03 1.498889347291281871e+00
4.420105026256564325e-03 1.498956957973466508e+00
4.423105776444111355e-03 1.499020893791148668e+00
4.426106526631658385e-03 1.499081324210176813e+00
4.429107276819204547e-03 1.499138412860220093e+00
4.432108027006751577e-03 1.499192317609529201e+00
4.435108777194298607e-03 1.499243190647627344e+00
4.438109527381845637e-03 1.499291178575220762e+00
4.441110277569392667e-03 1.499336422500644916e+00
4.444111027756939697e-03 1.499379058142179311e+00
4.447111777944485859e-03 1.499419215935592797e+00
4.450112528132032889e-03 1.499457021146306968e+00
4.453113278319579919e-03 1.499492593985583433e+00
4.456114028507126949e-03 1.499526049730174782e+00
4.459114778694673979e-03 1.499557498844900305e+00
4.462115528882221009e-03 1.499587047107635795e+00
4.465116279069767172e-03 1.499614795736228690e+00
4.468117029257314202e-03 1.499640841516885370e+00
4.471117779444861232e-03 1.499665276933591640e+00
4.474118529632408262e-03 1.499688190298163359e+00
4.477119279819955291e-03 1.499709665880543552e+00
4.480120030007502321e-03 1.499729784038990488e+00
4.483120780195048484e-03 1.499748621349823452e+00
4.486121530382595514e-03 1.499766250736421558e+00
4.489122280570142544e-03 1.499782741597186053e+00
4.492123030757689574e-03 1.499798159932212105e+00
4.495123780945236604e-03 1.499812568468423146e+00
4.498124531132783634e-03 1.499826026782956623e+00
4.501125281320329796e-03 1.499838591424599743e+00
4.504126031507876826e-03 1.499850316033102260e+00
4.507126781695423856e-03 1.499861251456202638e+00
4.510127531882970886e-03 1.499871445864235930e+00
4.513128282070517916e-03 1.499880944862192811e+00
4.516129032258064946e-03 1.499889791599130939e+00
4.519129782445611108e-03 1.499898026874846080e+00
4.522130532633158138e-03 1.499905689243726581e+00
4.525131282820705168e-03 1.499912815115734155e+00
4.528132033008252198e-03 1.499919438854461662e+00
4.531132783195799228e-03 1.499925592872230595e+00
4.534133533383346258e-03 1.499931307722208951e+00
4.537134283570892421e-03 1.499936612187534823e+00
4.540135033758439451e-03 1.499941533367440627e+00
4.543135783945986481e-03 1.499946096760391034e+00
4.546136534133533511e-03 1.499950326344241303e+00
4.549137284321080540e-03 1.499954244653446622e+00
4.552138034508627570e-03 1.499957872853348473e+00
4.555138784696173733e-03 1.499961230811575286e+00
4.558139534883720763e-03 1.499964337166600714e+00
4.561140285071267793e-03 1.499967209393506140e+00
